id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,date
13681,1,3,7,1660,12865,1,0,0,5,7,1660,0,1967,0,98056,1610,12400,187
5462,2,4,15,3820,53574,1,0,0,3,10,3820,0,1994,0,98072,3140,54014,53
8735,2,4,17,1960,3565,2,0,0,3,7,1960,0,1940,2003,98116,1920,5750,25
18442,1,3,4,1000,4080,1,0,0,4,7,740,260,1945,0,98126,1480,4080,196
21442,1,3,6,1270,1413,3,0,0,3,8,1270,0,2007,0,98115,1270,1413,69
7034,1,2,4,970,12500,1,0,0,3,6,970,0,1941,0,98168,1280,6250,368
15385,1,4,10,2105,6093,2,0,0,3,8,2105,0,2003,0,98042,1930,8022,62
8192,1,2,4,830,5100,1,0,0,4,7,830,0,1942,0,98126,1220,5100,176
742,1,4,10,2210,17715,2,0,0,3,8,2210,0,1997,0,98030,2210,16907,88
14188,1,1,10,1980,7521,1,0,0,4,7,1180,800,1979,0,98055,1980,8000,353
11845,2,4,13,3820,8114,2,0,0,3,10,3820,0,2005,0,98004,2440,9195,117
15352,2,6,12,3020,13783,2,0,0,3,8,3020,0,1952,2002,98040,1720,13500,47
20828,2,3,11,3400,7200,2,0,2,3,9,2470,930,2009,0,98056,1580,8676,37
10140,2,3,9,2730,10675,2,0,0,3,9,2730,0,1990,0,98074,2770,10570,113
16175,2,3,10,2300,9218,2,0,2,3,9,2300,0,1998,0,98027,2730,9930,105
16383,2,1,4,1000,9084,1,1,3,3,7,1000,0,1950,0,98146,1090,6536,311
10764,1,4,11,2390,9650,1,0,2,3,8,1620,770,1976,0,98003,2390,10000,197
14651,1,4,8,980,10640,1,0,0,5,7,980,0,1978,0,98045,1230,9750,20
10642,1,3,7,2350,7641,1,0,0,3,7,1510,840,1978,0,98034,2190,7500,160
11040,1,3,8,1470,12096,1,0,0,4,6,1470,0,1942,0,98030,1470,10966,202
17630,1,3,10,1610,10022,2,0,0,3,7,1610,0,1996,0,98003,1820,10017,359
16857,1,3,7,1440,11364,1,0,0,3,7,1440,0,1985,0,98155,1950,9390,354
14726,1,4,9,2220,6953,2,0,0,4,8,2220,0,1999,0,98038,2240,6716,18
2843,2,3,4,1140,5395,1,0,0,4,7,1010,130,1909,0,98115,1700,5376,74
19810,1,3,10,1800,2790,2,0,0,3,8,1800,0,2011,0,98126,1580,2036,54
7266,1,3,7,1300,7958,1,0,0,3,7,1300,0,1996,0,98092,1640,8698,26
11026,2,3,10,3136,54450,1.5,0,0,5,8,3136,0,1910,0,98070,2300,54450,85
3919,1,3,4,980,9903,1,0,0,4,7,980,0,1966,0,98028,1830,9903,216
20671,1,4,10,2680,5539,2,0,0,3,8,2680,0,2013,0,98045,2680,5992,68
15353,1,2,8,1590,9375,1,0,0,3,7,910,680,1983,0,98055,1560,8524,208
20793,2,4,11,3090,5859,2,0,0,3,9,3090,0,2010,0,98074,2960,5250,68
554,1,3,7,1790,9813,2,0,0,3,7,1790,0,1949,0,98155,1520,10125,371
551,1,2,4,1320,8865,1,0,0,4,6,1320,0,1943,0,98168,1190,6490,26
5012,1,2,4,620,4455,1,0,0,3,6,620,0,1927,0,98117,1180,5000,348
9178,2,4,13,3640,3604,2,0,2,5,9,1960,1680,1913,0,98122,1940,4600,133
2275,2,3,8,2560,216777,1,0,0,3,8,2560,0,1986,0,98092,2360,108463,10
10999,1,3,7,1400,7920,1,0,0,3,7,1400,0,1965,0,98034,1310,7876,83
20295,1,2,4,970,3279,2,0,0,3,7,790,180,2007,0,98136,1150,1351,312
19851,2,4,11,3070,7201,2,0,0,3,9,3070,0,2006,0,98059,2880,8364,46
5447,1,4,7,1560,4290,2,0,0,3,7,1560,0,1994,0,98108,1250,6000,333
15140,1,3,8,1860,9100,1.5,0,0,3,8,1860,0,1939,2006,98155,1620,9519,120
5831,2,4,13,4060,13000,2,0,3,3,11,4060,0,2000,0,98040,3220,13800,25
5647,2,5,16,3460,5400,2,0,0,3,10,2830,630,2012,0,98056,1890,5400,342
5584,1,1,9,2060,10600,1.5,0,0,3,7,1560,500,1927,1983,98003,2060,11880,130
9095,1,3,10,1610,1356,2,0,0,3,8,1240,370,2007,0,98106,1270,1314,228
12430,1,3,4,1210,5200,1,0,0,3,6,1210,0,1941,0,98126,890,5200,367
7966,2,4,10,2680,9185,2,0,0,3,9,2680,0,1989,0,98029,2810,8505,13
13978,2,4,9,2120,9921,2,0,0,3,8,2120,0,1981,0,98027,1890,7845,335
19565,1,4,8,1520,19672,1,0,0,3,6,1020,500,1920,0,98188,1810,7840,42
7079,2,4,13,3920,881654,3,0,3,3,11,3920,0,2002,0,98024,2970,112384,244
15485,1,4,9,1770,7000,1,0,0,5,7,1770,0,1972,0,98034,1780,6500,111
6017,2,4,10,2750,4800,2,0,0,3,9,1960,790,1905,2005,98103,2400,5300,42
9743,1,4,10,2340,5420,2,0,0,3,8,2340,0,2003,0,98038,2420,6252,355
5368,1,3,4,1060,9126,1,0,2,5,7,1060,0,1956,0,98022,1300,9126,19
7637,1,2,4,940,9458,1,0,0,3,6,940,0,1948,0,98155,1450,9458,318
6110,1,2,4,840,3860,1,0,0,4,6,840,0,1909,0,98117,1390,3860,180
17228,2,3,9,1960,12350,1,0,0,4,7,1960,0,1961,0,98027,1920,13608,360
1579,1,3,4,1060,7473,1,0,0,3,7,1060,0,1959,0,98198,1320,7912,333
11070,2,4,10,3340,12248,2,0,1,3,9,2470,870,1998,0,98126,2110,5679,39
17619,1,3,7,1640,10762,1,0,0,3,7,1130,510,1988,0,98042,1680,10259,5
4034,2,5,13,5620,12672,2,0,0,4,11,4140,1480,1916,0,98144,4470,8050,244
818,1,3,6,1150,3323,2,0,0,3,7,1150,0,1988,0,98029,1150,2980,237
1702,1,3,9,1520,7930,1,0,0,3,7,1160,360,1988,0,98038,1530,7930,184
13722,1,3,7,1340,9975,1,0,0,4,7,1340,0,1961,0,98033,1340,10050,239
12542,1,3,7,1450,6829,1,0,0,3,8,1450,0,1983,0,98052,1950,7622,71
11203,1,3,8,1310,7332,1,0,0,3,7,1310,0,1987,0,98038,1530,7362,126
8757,1,2,4,960,8276,1,0,0,3,5,960,0,1939,0,98027,1620,6000,362
11011,1,4,7,2310,9002,1,0,0,3,7,1780,530,1970,0,98034,2090,8814,331
11870,1,2,4,960,4000,1,0,0,3,6,960,0,1918,0,98118,1210,4000,133
18915,1,3,7,1100,10125,1,0,0,4,7,1100,0,1969,0,98092,1520,10125,224
17667,2,3,10,3070,223463,2,0,0,3,9,3070,0,2003,0,98053,3640,223463,360
10984,2,3,7,2190,8500,1,0,0,4,9,2190,0,1957,0,98112,2850,8868,232
11184,2,3,9,2110,2850,3,0,0,3,8,2110,0,2001,0,98103,1340,5001,77
9577,1,2,6,1820,7800,1,0,0,4,7,1240,580,1956,0,98133,1400,7800,203
15773,2,3,8,1820,5000,1.5,0,0,4,8,1720,100,1941,0,98116,2220,7200,52
13582,2,4,14,2734,210201,2,0,0,5,8,2734,0,1974,0,98070,2270,187308,154
8323,2,3,9,1290,1182,2,0,0,3,8,1000,290,2006,0,98102,1300,1169,224
12187,1,4,7,1920,7500,1,0,0,4,7,1920,0,1962,0,98198,1490,8000,83
1990,2,4,4,1560,4080,1.5,0,0,3,7,1560,0,1923,0,98103,1890,4080,154
2869,2,4,7,2780,9900,2,0,0,4,10,2780,0,1978,0,98074,2600,12000,30
957,2,4,12,2670,5000,2,0,2,3,7,2670,0,1916,1978,98126,2300,5000,126
14610,1,4,4,1580,8475,1.5,0,2,4,7,1580,0,1928,0,98178,1700,5650,61
7233,2,4,10,2420,18480,1,0,0,4,9,2420,0,1967,0,98004,3330,19910,268
10693,1,4,12,2230,52983,2,0,0,3,8,2230,0,1991,0,98030,2060,8755,26
318,1,3,8,2590,14052,1,0,0,5,8,1720,870,1948,0,98133,1570,8162,340
16500,1,3,8,2420,8800,1,0,0,4,7,1420,1000,1959,0,98188,1546,8666,88
100,1,3,7,1810,41800,1,0,0,5,7,1210,600,1980,0,98038,1650,135036,71
15692,1,2,10,1700,6635,2,0,0,4,8,1700,0,1976,0,98052,1700,6635,183
15750,2,4,4,1160,20100,1,0,0,4,6,820,340,1913,0,98056,1670,10200,173
11549,2,3,11,3290,11441,2,0,0,4,10,3290,0,1988,0,98023,2600,12070,174
13008,2,3,10,2350,715690,1.5,0,0,4,9,2350,0,1979,0,98022,1280,325393,338
4291,2,3,10,1910,1501,2.5,0,0,3,8,1530,380,2007,0,98199,1760,1750,41
1649,1,2,7,1760,2275,1.5,0,0,3,6,1040,720,1912,0,98116,1380,3750,361
20496,1,4,10,2480,4334,2,0,0,3,8,2480,0,2012,0,98038,2480,5632,293
3860,1,3,7,1620,7500,1,0,0,3,7,1220,400,1981,0,98059,1470,7938,310
9836,1,5,10,2900,6650,1,0,0,3,7,1450,1450,1964,0,98168,1600,8246,321
7121,1,3,7,1270,8100,1,0,0,3,6,880,390,1950,0,98146,1650,8173,52
3751,2,3,13,1490,902,3,0,0,3,8,1220,270,2001,0,98102,1550,1092,218
14664,2,6,14,2820,5400,1,0,0,3,8,1620,1200,1958,0,98117,1560,2276,231
11241,1,3,8,1450,7300,1.5,0,0,5,7,1450,0,1955,0,98133,1660,9069,139
13503,1,4,8,1690,7728,1.5,0,0,4,7,1690,0,1967,0,98198,1480,8009,176
18079,1,2,4,930,3100,1,0,0,3,6,930,0,1911,0,98144,1670,3800,102
18734,1,5,7,1250,10530,1,0,0,4,7,1250,0,1966,0,98007,1560,8190,17
630,2,3,9,1270,2790,1,0,0,3,7,990,280,1970,0,98199,1920,4000,162
3829,2,2,10,2680,7392,1,0,0,3,9,2680,0,2004,0,98053,2315,7045,2
10578,1,3,4,1410,8925,1,0,0,3,7,1410,0,1958,0,98052,1330,8925,356
3834,1,3,9,1840,7326,1,0,0,5,7,1370,470,1979,0,98031,2050,7475,167
7421,1,5,7,1610,15246,1,0,0,3,6,1610,0,1936,0,98024,1410,10500,182
8372,1,5,8,2500,7804,1.5,0,0,3,7,1570,930,1921,0,98146,1170,7676,353
17253,1,4,10,3630,8387,2,0,0,3,10,3630,0,1997,0,98042,3370,8869,238
1969,1,5,14,3790,8200,1,0,1,3,8,2120,1670,2001,0,98056,1740,8676,166
7849,1,3,4,1150,8924,1,0,0,3,6,1150,0,1943,0,98030,1492,8924,260
3039,1,4,7,2080,13629,1,0,0,4,7,1040,1040,1955,0,98178,1780,14659,17
3588,2,4,18,3780,6000,2,0,4,4,11,2770,1010,1910,1977,98116,2660,6000,274
11395,1,3,6,1150,8686,1,0,0,4,7,1150,0,1963,0,98055,1760,8798,38
20867,2,4,14,3310,4684,2,0,0,3,9,2290,1020,2014,0,98116,1850,4750,167
10137,1,2,4,1470,5566,1,0,0,4,7,770,700,1919,0,98118,1410,5808,283
13495,2,4,10,3480,6315,2,0,0,3,9,2360,1120,2000,0,98052,3620,5233,127
10671,1,4,6,1850,7547,1.5,0,0,4,7,1850,0,1960,0,98198,1730,7577,224
20871,1,3,10,1650,2201,3,0,0,3,8,1650,0,2007,0,98133,1650,1965,349
5288,1,4,10,2500,9654,1,0,0,3,8,1830,670,1979,0,98023,2500,8839,141
5987,1,3,10,2740,7923,2,0,0,3,9,2740,0,1998,0,98058,2740,8815,252
14076,2,3,9,2090,12112,2,0,0,3,8,2090,0,1983,0,98052,1760,12112,32
5579,1,5,6,1710,8100,1.5,0,0,4,7,1710,0,1961,0,98032,1480,8025,156
18137,1,3,9,1890,12236,1,0,0,3,8,1890,0,1978,0,98074,2390,12323,85
4770,1,2,4,1040,20524,1,0,3,3,6,1040,0,1949,1989,98014,1880,38996,131
8892,1,2,4,830,4045,1,0,0,3,6,830,0,1943,0,98106,1100,4116,77
1240,2,4,8,1980,23625,2,0,0,3,8,1980,0,1938,1984,98072,2300,24640,203
512,2,4,7,2430,7559,1,0,0,4,8,1580,850,1981,0,98052,1980,8750,368
1376,2,3,9,2790,13791,1,0,3,3,8,2790,0,2006,0,98166,2720,12600,68
10728,1,4,9,3010,10925,2,0,0,4,9,3010,0,1988,0,98092,2690,10925,313
2526,1,2,4,1020,5130,1,0,0,4,6,1020,0,1948,0,98002,1200,6497,49
8955,2,4,10,2500,8434,2,0,0,4,8,2500,0,1988,0,98052,1900,8131,312
17697,1,4,10,2040,5770,2,0,0,3,7,2040,0,1994,0,98038,1570,6753,134
2204,1,4,10,2360,7475,2,0,0,3,8,2360,0,1992,0,98031,2280,7570,134
13451,1,4,10,2140,7245,2,0,0,3,7,2140,0,2003,0,98133,2080,7875,41
14908,1,3,7,1700,11613,1,0,0,5,7,1180,520,1977,0,98092,1500,12377,325
15912,1,3,6,1220,835,1.5,0,0,4,6,1220,0,1950,0,98103,1360,1251,310
3820,2,4,9,1330,8400,1.5,0,0,3,8,1330,0,1962,0,98005,2270,10146,34
16519,1,3,4,900,7500,1,0,0,4,7,900,0,1972,0,98034,1960,7500,25
12848,2,4,13,3830,10005,2,0,0,3,10,3830,0,2001,0,98075,2555,5204,241
1597,2,6,11,2300,24773,1.5,0,0,4,9,2300,0,1950,1985,98040,2720,11740,26
9389,2,3,7,2170,4000,1,0,0,4,7,1110,1060,1925,0,98103,1890,4000,352
13029,2,3,10,3280,26413,1,0,3,3,11,2670,610,1985,0,98074,3280,25211,195
1996,1,2,6,950,4625,1,0,0,4,7,950,0,1949,0,98103,1440,4625,52
6293,1,5,8,2400,9537,1,0,0,5,7,1210,1190,1959,0,98056,1760,9533,370
4116,1,4,10,2506,6232,2,0,0,3,7,2506,0,2006,0,98030,2070,8260,307
5643,1,3,6,1060,9225,1,0,0,4,7,1060,0,1955,0,98003,1270,9375,118
44,2,5,11,3595,5639,2,0,0,3,9,3595,0,2014,0,98053,3625,5639,67
14269,2,4,9,2100,8290,2,0,0,4,8,2100,0,1978,0,98006,2100,8290,89
16800,2,4,7,2800,90169,2,0,0,3,7,2800,0,1934,1985,98065,1600,27194,223
4048,1,3,8,1390,6005,2,0,0,3,8,1390,0,2005,0,98022,1264,5550,191
13870,1,3,4,1980,18730,1,0,0,4,7,1280,700,1943,0,98001,1356,9450,161
19584,1,2,4,900,5413,1,0,0,3,7,900,0,1947,0,98125,1280,6380,92
2660,2,4,10,2040,8400,1,0,0,3,8,1420,620,1963,0,98006,2540,8925,51
21086,2,4,14,2510,3763,2,0,0,3,8,1990,520,2013,0,98052,2560,3820,190
2502,2,3,8,2080,3880,1,0,0,5,7,1160,920,1954,0,98117,1330,3880,39
5578,1,3,4,1150,8848,1,0,0,3,7,1150,0,1968,0,98042,1220,9576,369
11345,1,4,7,2180,4066,1.5,0,0,3,6,1270,910,1911,0,98118,1400,1343,355
16527,2,4,14,4500,44384,1,0,0,3,12,3340,1160,1990,0,98004,2540,26287,295
5857,2,4,10,2040,5000,1.5,0,0,5,7,1180,860,1924,0,98117,1540,5000,293
2563,1,4,10,2980,5674,2,0,0,3,8,2980,0,2003,0,98023,2610,5495,220
4577,1,3,10,2430,15264,2,0,0,3,8,2430,0,1997,0,98030,2260,10416,52
6226,2,3,7,1970,8540,1,0,3,4,8,1130,840,1950,0,98177,2280,8540,160
12853,2,5,10,2380,91476,1,0,0,4,8,1580,800,1976,0,98059,1880,12870,220
15961,1,2,4,830,6893,1,0,0,3,7,830,0,1950,0,98125,1470,7200,275
16854,2,3,6,1580,8841,1.5,0,0,5,7,1180,400,1923,0,98103,1580,7512,360
19932,2,2,7,1728,95950,1,0,3,3,9,1728,0,2012,0,98070,1720,35735,132
17474,2,4,10,3180,10105,2,0,0,4,9,3180,0,1986,0,98040,2670,10355,272
20513,2,3,9,1640,1204,3,0,0,3,8,1640,0,2014,0,98112,1630,3136,18
7639,1,3,4,1200,9087,1,0,0,5,7,1200,0,1969,0,98056,1250,11826,57
12036,1,2,8,1440,213008,2,0,0,4,7,1440,0,1990,0,98070,1630,161172,75
14118,2,3,7,2130,4400,1,0,0,3,7,1430,700,1922,0,98102,1710,3300,209
8867,1,3,9,2100,14027,2,0,0,3,8,2100,0,1979,0,98042,2730,5999,169
17388,2,3,9,2206,82031,1,0,2,3,6,866,1340,1983,0,98074,2590,53024,220
11569,1,3,7,1410,15134,1,0,0,3,7,1410,0,1980,0,98014,1770,15337,279
13621,1,4,10,2010,6294,2,0,0,3,7,2010,0,2000,0,98028,1870,4394,273
10383,1,3,7,1770,7508,1,0,0,3,7,1270,500,1962,0,98133,1690,8880,305
17418,1,3,4,1220,5038,1,0,0,5,6,1220,0,1942,0,98056,1140,5038,359
7808,1,3,7,1370,8280,1,0,0,4,7,1370,0,1980,0,98031,1850,7820,163
9107,2,4,6,1810,6583,1,0,0,3,7,1500,310,1968,0,98133,860,8670,353
166,1,3,8,2020,38332,1,0,0,4,7,1010,1010,1975,0,98027,2110,36590,103
16496,2,3,10,1750,3354,2,0,0,4,7,1750,0,1991,0,98033,1750,4286,6
3858,2,4,10,2880,23994,2,0,3,3,9,2880,0,2002,0,98022,2470,17009,260
7444,2,3,9,2120,18255,1,0,0,3,8,1590,530,1984,0,98074,2120,12997,347
14903,1,2,4,1330,92782,1,0,0,2,6,1330,0,1950,0,98014,1280,168141,334
15679,2,3,7,1990,5600,1,0,1,3,8,1330,660,1941,0,98199,2630,6780,125
19189,1,2,4,1310,7697,1,0,0,3,6,850,460,1950,0,98146,1270,6410,78
13394,1,3,7,1170,9085,1,0,0,3,7,1170,0,1967,0,98023,1230,9085,156
14776,2,4,11,5470,18200,2,1,4,3,11,3730,1740,1992,0,98118,3620,15100,70
1924,1,3,4,1240,6195,1,0,0,3,6,1240,0,1948,0,98028,1760,11080,78
45,2,3,4,1570,2280,2,0,0,3,7,1570,0,1922,0,98119,1580,2640,181
4091,1,1,4,790,13062,1,0,0,3,6,790,0,1942,0,98168,1240,7137,33
21070,1,4,10,2578,4554,2,0,0,3,9,2578,0,2014,0,98092,2647,4554,209
2295,1,3,6,1600,10440,1,0,0,3,7,1600,0,1954,0,98125,1600,8816,233
21058,1,4,9,1610,3560,2,0,0,3,7,1610,0,2010,0,98038,1760,3692,133
7918,1,3,9,1460,968,2,0,0,3,7,1140,320,2003,0,98199,1460,1531,217
4757,1,3,10,1690,1618,2,0,0,3,8,1150,540,2014,0,98029,1690,1618,12
8006,1,3,10,1940,4927,2,0,0,3,8,1940,0,2004,0,98058,2070,4892,10
15568,2,3,11,3010,12432,1,0,0,4,8,1890,1120,1970,0,98052,2500,12432,74
17743,2,4,10,3280,6181,2,0,0,3,10,3280,0,2001,0,98074,3110,7570,40
21504,1,3,10,1510,1618,2.5,0,0,3,8,1330,180,2011,0,98199,1350,1397,92
21038,2,4,10,2460,7930,2,0,0,3,8,2460,0,2005,0,98033,1850,9000,318
12299,2,3,11,2750,18029,1,0,2,5,9,1810,940,1978,0,98006,2850,10021,46
14334,1,4,10,3250,4650,2,0,0,3,8,3250,0,2007,0,98031,2960,4650,319
8496,1,4,7,1530,8152,1,0,0,5,6,910,620,1948,0,98155,1310,8152,190
10153,1,3,9,1358,1204,3,0,0,3,7,1358,0,2007,0,98133,1358,1196,117
316,2,4,13,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,3860,11244,224
11271,2,3,8,1990,3000,1.5,0,2,5,8,1430,560,1927,0,98144,1780,5000,111
8804,1,3,4,1270,8792,1,0,0,5,7,1270,0,1969,0,98056,1780,8792,248
6462,2,3,8,1530,6773,1,0,0,4,8,1530,0,1984,0,98033,2240,7201,117
2239,1,3,8,2030,17120,1,0,2,4,8,1890,140,1966,0,98092,1870,13662,109
10451,2,3,7,1840,2310,1,0,2,4,8,1140,700,1914,0,98109,1670,4000,96
11369,2,2,6,1210,5000,1.5,0,0,5,6,1210,0,1907,0,98117,1570,5000,142
8109,1,3,9,1440,5150,2,0,0,3,7,1440,0,1997,0,98106,1530,5238,230
4929,1,4,11,2420,6495,2,0,0,3,8,2420,0,2005,0,98038,2420,6200,98
18838,2,3,7,1940,7313,1,0,1,4,8,1440,500,1960,0,98136,2160,7200,27
19076,1,3,10,1650,3076,2,0,0,3,7,1650,0,2003,0,98053,1560,3064,105
6638,2,5,14,3490,9680,2,0,4,3,9,2460,1030,1980,0,98177,3080,13489,32
3276,2,2,9,2550,6000,2,0,0,5,7,1860,690,1902,0,98115,2010,4000,53
7585,1,4,7,1500,11600,1,0,0,4,7,1000,500,1955,0,98028,1740,11600,4
12998,1,5,4,1600,7350,1,0,0,5,7,1600,0,1962,0,98031,1600,7725,110
19277,2,4,8,2280,8339,1,0,0,4,7,1220,1060,1954,0,98115,1970,8340,364
9549,2,3,4,2040,7936,1,0,3,5,8,1680,360,1940,0,98177,2300,10080,317
10083,2,5,11,2520,4643,1.5,0,0,4,8,2120,400,1916,0,98112,2100,4564,314
10482,1,1,3,590,5650,1,0,0,3,6,590,0,1944,0,98118,980,5650,74
19619,1,3,4,1150,35415,1,0,0,4,7,1010,140,1950,0,98008,2460,11781,234
770,2,4,10,2430,6099,1,0,0,5,8,1470,960,1965,0,98115,2180,6099,246
14191,2,2,7,1780,4520,1,0,0,5,7,890,890,1925,0,98116,1560,4520,102
1318,2,3,11,2150,31238,2,0,0,3,9,2150,0,1996,0,98014,2650,38307,325
4858,1,3,6,1230,10125,1,0,0,3,7,1230,0,1960,0,98198,1970,10125,241
3695,2,4,8,2090,10800,1,0,0,4,7,2090,0,1951,0,98040,2090,10800,62
5764,2,4,10,2740,9959,2,0,0,3,9,2740,0,1989,0,98029,2630,9905,131
20847,1,3,6,1140,1069,3,0,0,3,8,1140,0,2005,0,98103,1230,1276,331
10097,1,2,7,1320,13052,1.5,0,0,3,7,1320,0,1980,0,98014,1320,13052,195
9159,2,4,9,2650,8149,1,0,0,4,8,1610,1040,1975,0,98006,2290,8019,322
8082,1,1,4,670,7957,1,0,0,4,6,670,0,1978,0,98038,1600,7957,174
21234,1,3,10,1750,4076,2,0,0,3,7,1750,0,2013,0,98038,1810,4090,178
1129,1,2,4,1190,27007,1,0,0,4,5,1190,0,1910,0,98027,1730,12632,67
413,2,2,4,833,143947,1,0,0,3,5,833,0,2006,0,98070,1380,143947,76
743,1,2,7,1170,4887,1,0,0,3,6,1020,150,1929,0,98117,1170,5441,230
12079,1,3,7,1930,7200,1.5,0,0,3,6,1930,0,1929,0,98065,1350,9000,88
18219,1,4,9,2270,9464,1.5,0,0,4,7,1520,750,1940,0,98146,1770,9464,295
20891,1,4,10,1900,2766,2,0,0,3,8,1900,0,2014,0,98106,1900,2604,96
21583,2,3,12,2780,6000,2,0,0,3,9,2780,0,2013,0,98065,2850,6000,367
16210,1,4,10,2570,9000,1,0,0,4,8,1590,980,1979,0,98023,2120,8571,47
4237,2,9,12,3680,4400,2,0,0,3,7,2830,850,1908,0,98102,1960,2450,245
14348,2,3,7,1980,3300,1.5,0,0,4,7,1140,840,1926,0,98115,1590,5000,35
8300,2,5,7,3290,11900,1.5,0,0,3,8,3290,0,1973,0,98052,2210,8549,17
9609,1,3,10,2790,48994,2,0,0,4,9,2790,0,1984,0,98042,2550,37834,137
12583,1,2,4,820,6000,1,0,0,3,7,820,0,1939,0,98199,1630,6000,183
12820,2,6,12,2980,7200,1.5,0,2,3,8,2980,0,1911,0,98119,1720,3600,290
1026,1,3,6,1480,7749,1,0,0,5,7,1480,0,1960,0,98126,1140,5320,105
14037,2,4,9,1650,7200,1,0,0,3,8,1650,0,1967,0,98008,2180,7950,188
2291,1,3,7,1780,9689,1,0,0,3,7,1130,650,1976,0,98072,1660,9786,113
944,2,4,12,1490,6766,1.5,0,1,5,7,1490,0,1915,0,98136,1990,6526,175
8438,1,2,4,1010,7200,1,0,0,3,7,1010,0,1975,0,98155,1890,9248,55
451,2,3,9,2590,9263,1,0,0,5,8,1440,1150,1977,0,98028,2580,9450,189
1975,1,2,4,890,3271,1,0,0,4,6,890,0,1918,0,98116,1190,5175,189
19536,2,4,7,2360,8286,1,0,0,3,7,1320,1040,1952,0,98004,1680,7630,334
20486,2,4,10,3670,7680,2.5,0,0,3,10,3670,0,2007,0,98029,3130,6112,59
4827,1,3,7,1960,5000,1,0,0,5,6,980,980,1911,0,98108,1790,5000,11
2244,2,4,10,2910,7631,2,0,2,3,9,2910,0,2006,0,98038,3190,5552,31
16100,2,4,10,3030,7800,2,0,0,3,9,1580,1450,1991,0,98033,2840,7435,355
11254,1,3,4,1190,7500,1,0,0,5,7,1190,0,1968,0,98042,1200,9750,132
4286,1,3,4,1100,5734,1,0,0,4,7,1100,0,1955,0,98030,1770,6050,92
8946,1,2,4,720,6321,1,0,0,3,6,720,0,1940,0,98118,920,5684,99
18571,1,4,9,2380,7700,2,0,0,4,8,2380,0,1977,0,98055,2100,7700,312
7998,1,3,8,2330,6346,1.5,0,0,3,6,1600,730,1934,2014,98146,1380,8400,118
5497,1,4,10,2700,6515,2,0,0,3,9,2700,0,1998,0,98058,2900,6710,70
110,2,4,10,3140,28037,2,0,0,4,10,3140,0,1991,0,98077,2990,35001,306
1761,2,4,10,2710,12138,1,0,0,3,8,1700,1010,1968,0,98155,2390,10052,118
7235,1,3,9,1530,6600,1,0,0,4,7,1240,290,1968,0,98055,1500,7700,361
9623,2,4,14,3630,5670,2,0,0,3,10,3630,0,1970,2008,98056,1620,5400,325
17090,1,4,10,2290,4539,2,0,0,3,7,2290,0,2001,0,98058,1710,7200,27
3709,1,3,4,1010,9576,1,0,0,4,7,1010,0,1967,0,98001,1540,9576,327
19004,1,2,4,830,26329,1,1,3,4,6,830,0,1928,0,98070,2030,27338,45
6059,2,3,10,2790,6720,2,0,0,3,8,2790,0,2002,0,98075,2620,6720,117
8519,1,3,6,1780,10196,1,0,0,4,7,1270,510,1967,0,98001,1320,7875,354
8787,2,3,4,1290,6380,1.5,0,0,3,7,1290,0,1930,0,98115,1630,6380,246
10315,2,2,6,930,7400,1,0,2,4,7,830,100,1909,0,98116,1920,4152,305
364,1,4,10,1820,7912,2,0,0,3,7,1820,0,1994,0,98038,1820,8168,225
18090,1,4,10,1780,2992,2,0,0,3,7,1780,0,2003,0,98072,1610,2961,371
18094,1,2,4,850,5000,1,0,0,3,6,850,0,1976,0,98198,1160,5000,317
7381,2,3,11,2310,1850,2,0,0,3,10,2020,290,2011,0,98027,2340,2155,304
13059,1,1,4,640,10280,1,0,0,2,5,640,0,1920,0,98126,1090,9000,137
20970,1,3,10,1660,3990,2,0,0,3,7,1660,0,2009,0,98118,1670,4050,34
2150,2,3,10,1790,2375,3,0,0,3,8,1790,0,2007,0,98107,1450,2400,225
18376,1,3,10,1600,6848,2,0,0,3,7,1600,0,2000,0,98001,1700,7210,369
13799,2,4,9,2620,33578,2,0,0,3,7,2620,0,1977,0,98075,2520,35160,182
1568,1,3,4,1100,8560,1,0,0,3,6,1100,0,1961,0,98023,1120,8470,67
8584,2,3,10,2460,54885,2,0,0,4,8,2460,0,1980,0,98059,2770,21407,4
3046,1,3,4,1290,3880,1.5,0,0,4,7,1290,0,1919,0,98117,1290,4850,85
9363,1,3,13,1410,1246,3,0,0,3,8,1410,0,2005,0,98103,1410,1253,39
17865,2,4,10,2390,5249,2,0,0,3,9,2390,0,2006,0,98074,2600,5342,70
13037,1,3,4,1260,5000,1,0,0,4,6,1260,0,1968,0,98014,1180,7500,190
11763,2,3,10,4560,17622,2,0,0,4,9,3800,760,1986,0,98074,2360,15000,13
9083,2,4,7,2260,41236,1,0,0,4,8,1690,570,1962,0,98029,3080,30240,336
5541,1,3,8,1030,7260,1,0,0,3,6,1030,0,1947,0,98146,1380,8100,175
6883,2,3,13,3060,9055,2,0,0,3,10,2460,600,1994,0,98052,2990,9598,205
2712,2,2,10,2560,2500,2,0,0,5,8,1690,870,1901,0,98112,1890,5000,68
14628,1,3,10,1190,3000,2,0,0,3,7,1190,0,2002,0,98178,1190,3000,6
